"word","freq"
"hop",3.559
"snoops",3.559
"handle",3.558
"dawg",3.554
"yall",3.553
"downs",3.548
"smiles",3.548
"sign",3.544
"wee",3.544
"nowhere",3.542
"swim",3.538
"president",3.537
"waiting",3.527
"dp",3.522
"strapped",3.517
"royal",3.506
"pants",3.503
"dirt",3.498
"chose",3.496
"holiday",3.494
"breakfast",3.494
"mood",3.491
"hanging",3.49
"makin",3.488
"grindin'",3.473
"cousin",3.472
"words",3.464
"tough",3.459
"benz",3.451
"loved",3.451
"ashtrays",3.451
"grows",3.446
"project",3.444
"okay",3.442
"waitin'",3.438
"throat",3.429
"forever",3.427
"plan",3.426
"switches",3.408
"wife",3.408
"else",3.406
"movie",3.406
"problems",3.405
"overseas",3.4
"stacey",3.393
"winner",3.391
"dawn",3.389
"frowns",3.388
"state",3.386
"finished",3.384
"bail",3.384
"holler",3.384
"magic",3.379
"send",3.378
"muthafucking",3.375
"station",3.362
"rob",3.354
"law",3.353
"jumped",3.351
"mornin",3.351
"crime",3.35
"blew",3.349
"blues",3.345
"repeat",3.344
"thousand",3.339
"droppin'",3.337
"lap",3.333
"store",3.33
"wballs",3.33
"doctor",3.328
"dear",3.327
"weak",3.321
"cent",3.315
"players",3.315
"promise",3.294
"hella",3.289
"get's",3.288
"mc",3.28
"single",3.278
"duck",3.276
"blown",3.275
"tone",3.269
"soul",3.269
"eazy",3.261
"faded",3.25
"locked",3.248
"wrist",3.246
"pimps",3.242
"steel",3.237
"swoop",3.235
"bullshit",3.234
"claus",3.234
"saying",3.231
"soldier",3.226
"poppin",3.224
"haha",3.223
"'fore",3.22
"eight",3.212
"along",3.209
"cock",3.205
"killin'",3.204
"jealous",3.2
"oooooh",3.191
"bumping",3.189
"shizzle",3.183
"learned",3.183
"treat",3.182
"yah",3.18
"mothafucka",3.18
"trippin",3.179
"suit",3.177
"al",3.174
"brothers",3.173
"looked",3.171
"flag",3.168
"starts",3.163
"test",3.16
"r",3.156
"enna",3.137
"speak",3.136
"grave",3.128
"lane",3.124
"op",3.119
"naked",3.118
"anybody",3.108
"bigg",3.108
"pressure",3.106
"hundeds",3.102
"dropped",3.101
"tellin'",3.098
"missin'",3.093
"bobbin'",3.082
"baddest",3.079
"knowin'",3.076
"uncle",3.071
"beyotch",3.069
"scared",3.067
"mirror",3.063
"fog",3.063
"found",3.055
"l",3.053
"213",3.05
"coke",3.044
"snatch",3.043
"gangster",3.042
"superman",3.042
"radio",3.04
"reach",3.04
"stroke",3.04
"seeds",3.037
"crips",3.037
"dodouble",3.035
"chicks",3.029
"central",3.022
"m",3.018
"homeboys",3.017
"butt",3.016
"brim",3.014
"freaky",3.005
"ounce",3.003
"skirt",2.992
"script",2.99
"played",2.985
"bullet",2.982
"smoked",2.981
"dey",2.98
