"word","freq"
"episode",1.06
"fashion",1.06
"guards",1.06
"guitars",1.06
"hire",1.06
"jet",1.06
"limit",1.06
"mansion",1.06
"needi",1.06
"ninth",1.06
"plus",1.06
"tassels",1.06
"thousand",1.06
"tour",1.06
"wanti",1.06
"slip",1.06
"beg",1.045
"ones",1.043
"bought",1.043
"hardest",1.04
"bit",1.04
"tequila",1.04
"speak",1.036
"flat",1.034
"holda'",1.034
"lick",1.034
"asleep",1.024
"clearly",1.024
"divide",1.024
"guide",1.024
"heartbeat",1.024
"heartbeathey",1.024
"leading",1.024
"offhey",1.024
"prayer",1.024
"samehey",1.024
"serve",1.024
"starving",1.024
"calls",1.023
"begin",1.02
"talking",1.018
"tie",1.017
"tall",1.012
"yea",1.012
"mmm",1.006
"deck",1.001
"freckles",1.001
"impressed",1.001
"neck",1.001
"pass",1.001
"passed",1.001
"stains",1.001
"test",1.001
"white",1.001
"censors",1
"dispenser",1
"housei'm",1
"lipsync",1
"offend",1
"pez",1
"pop",1
"quesadilla",1
"singers",1
"thirtyseven",1
"washedup",1
"writin'",1
"diamond",0.998
"fooled",0.99
"forced",0.99
"misleadings",0.99
"delivers",0.99
"fantasy",0.99
"fuckingshe'll",0.99
"giver",0.99
"magazine",0.99
"scratched",0.99
"moved",0.987
"father's",0.982
"asks",0.981
"comin'",0.981
"almost",0.976
"angel",0.976
"flicking",0.976
"gears",0.976
"ignition",0.976
"opened",0.976
"parked",0.976
"parts",0.976
"pissed",0.976
"positions",0.976
"screamin'",0.976
"seat",0.976
"sneaking",0.976
"squeeze",0.976
"switching",0.976
"tracks",0.976
"veins",0.976
"cia",0.973
"believing",0.971
"soul's",0.971
"cash",0.966
"caught",0.965
"kids",0.965
"listen",0.965
"main",0.963
"cuttin'",0.962
"laid",0.962
"blame",0.961
"fell",0.961
"misses",0.96
"backs",0.959
"clothing",0.959
"dowhat",0.956
"pacing",0.956
"with's",0.956
"spinning",0.955
"lying",0.954
"deep",0.952
"noone",0.952
"judge",0.952
"beer",0.95
"slam",0.944
"borrow",0.942
"hid",0.937
"middle",0.937
"burning",0.936
"tied",0.936
"losing",0.927
"anywhere",0.926
"known",0.926
"loaded",0.919
"cocaine",0.918
"digs",0.918
"east",0.918
"marijuana",0.918
"arcade",0.905
"blew",0.905
"burnt",0.905
"erase",0.905
"fixed",0.905
"graduate",0.905
"grew",0.905
"hated",0.905
"headthis",0.905
"joey's",0.905
"kim's",0.905
"kissed",0.905
"lot's",0.905
"nearly",0.905
"owner",0.905
"present",0.905
"relive",0.905
"sneakin'",0.905
"steering",0.905
"darling",0.904
"waste",0.892
"thinkin'",0.888
"years",0.883
"tore",0.876
"hours",0.874
"windows",0.867
"knife",0.866
"course",0.865
"cinderella",0.855
"digging",0.855
"goldhey",0.855
"grow",0.855
"rocks",0.855
"undressed",0.855
"anyway",0.852
"bleeding",0.851
"belong",0.85
"treat",0.85
"choice",0.849
"choose",0.849
"forare",0.849
"foryou",0.849
"leap",0.849
"lightening",0.849
"lose",0.849
"minute",0.849
"strike",0.849
"yo",0.849
"yourswhat",0.849
"beneath",0.848
"bright",0.844
"fucking",0.844
"future",0.844
"travelling",0.844
"meeting",0.844
"jim",0.843
"crown",0.842
"demons",0.842
"faced",0.842
"called",0.833
"livin'",0.83
"book",0.826
"already",0.822
"exactly",0.813
"worse",0.809
"friday",0.802
"parents",0.8
"enddon't",0.796
"friendswell",0.796
"constantly",0.796
"must've",0.796
"list",0.796
"brought",0.796
"blood",0.793
"practice",0.789
"blonde",0.788
"worry",0.787
"cards",0.787
"tears",0.786
"deja",0.784
"moonlight",0.784
"rough",0.784
"shows",0.784
"vu",0.784
"upon",0.783
"whisper",0.782
"batshit",0.782
"bomb",0.782
"fifties",0.782
"firing",0.782
"shirt",0.782
"ticking",0.782
"anthem",0.775
"'n'",0.775
"doesshe's",0.775
"gotta'",0.775
"load",0.775
"pistol",0.775
"uh",0.774
"drive",0.768
"player",0.758
"crawlin'",0.758
"eighteenth",0.758
"fallin'say",0.758
"heaven's",0.758
"iron",0.758
"prison",0.758
"4",0.756
"begun",0.754
"teeth",0.746
"chases",0.746
"counterfunky",0.746
"hundred",0.746
"pieces",0.746
"romance",0.746
"talkin'",0.746
"barrel",0.737
"baywatch",0.737
"ferrari",0.737
"flickers",0.737
"hot",0.737
"mighty",0.737
"rerun",0.737
"squeezed",0.737
"sticker",0.737
"helping",0.737
"killing",0.733
"spilling",0.733
"climb",0.731
"fields",0.73
"sister",0.728
"knock",0.728
"game",0.728
"battle",0.728
"lips",0.727
"divided",0.726
"gochorus",0.726
"knives",0.726
"morebridge",0.726
"morechorus",0.726
"morev2",0.726
"v1",0.726
"lonely",0.72
"clothes",0.719
"truth",0.716
"'n",0.714
"fact",0.714
"toi'd",0.714
"bending",0.713
"bettin'",0.713
"budget",0.713
"crafty",0.713
"desert",0.713
"dissin'",0.713
"hip",0.713
"hitting",0.713
"holler",0.713
"hottie",0.713
"innocent",0.713
"lip",0.713
"mouthyou",0.713
"scent",0.713
"shes",0.713
"skin",0.713
"spotlight",0.713
"tattoos",0.713
"thumbyou",0.713
"tricks",0.713
"brothers",0.708
"bone",0.706
"abandoned",0.704
"candle",0.704
"handed",0.704
"jagged",0.704
"confusing",0.702
"dreamed",0.702
"fireflies",0.702
"paradise",0.702
"satellites",0.702
"trees",0.702
"deny",0.698
"stare",0.697
"water",0.689
"secret's",0.681
"thread",0.672
"againi",0.669
"againmake",0.669
"hesitate",0.669
"hits",0.669
"buying",0.668
"cake",0.668
"chase",0.668
"country",0.668
"covers",0.668
"delicious",0.668
"diamonds",0.668
"donalds",0.668
"flo",0.668
"kisses",0.668
"madonna",0.668
"makeup",0.668
"mc",0.668
"pilot",0.668
"rida",0.668
"soon",0.668
"swiss",0.668
"treadmill",0.668
"visit",0.668
"waist",0.668
"crosses",0.661
"yellin'when",0.66
"i'cause",0.66
"willing",0.66
"dont",0.66
"filled",0.658
"scars",0.653
"piece",0.652
"honestly",0.652
"season",0.652
"corner",0.65
"child",0.649
"atmosphere",0.645
"cant",0.645
"disappear",0.645
"hourglass",0.645
"ignoring",0.645
"moments",0.645
"recall",0.645
"sand",0.645
"satellitedance",0.645
"satellitedo",0.645
"sings",0.645
"slips",0.645
"complain",0.642
"sell",0.641
"stupid",0.641
"fists",0.638
"lately",0.638
"staying",0.638
"suitcase",0.638
"thathow",0.638
"unclench",0.638
"unpack",0.638
"become's",0.637
"clearer",0.637
"sort",0.637
"winning",0.637
"river",0.622
"fifth",0.618
"shaking",0.618
"strength",0.618
"blondes",0.612
"brunettes",0.612
"snow",0.612
"hickory",0.612
"longand",0.612
"truck",0.612
"where'd",0.612
"expected",0.612
"guessed",0.612
"forgiveness",0.61
"block",0.603
"stole",0.603
"shut",0.598
"butterflies",0.598
"chasing",0.598
"fever",0.598
"handled",0.598
"puppy",0.598
"shoes",0.598
"spotted",0.598
"stomach's",0.598
"rotten",0.597
"daughter",0.597
"respect",0.596
"self",0.596
"wreckand",0.596
"oo",0.592
"alarm",0.59
"backyard",0.59
"bob",0.59
"bong",0.59
"ccr",0.59
"cheech",0.59
"chong",0.59
"couch",0.59
"crankin'",0.59
"jukebox",0.59
"kitchen",0.59
"landlord",0.59
"marley",0.59
"q",0.59
"rent",0.59
"seedy",0.59
"smoked",0.59
"suzy",0.59
"takin'",0.59
"tent",0.59
"weeds",0.59
"wristwatch",0.59
"common",0.589
"fed",0.589
"fee",0.589
"finders",0.589
"freedom",0.589
"headline",0.589
"nsa",0.589
"obey",0.589
"protest",0.589
"scribbled",0.589
"thief",0.589
"yacht",0.589
"dead'cause",0.584
"backwoods",0.584
"lies",0.584
"tiny",0.584
"headed",0.582
"youno",0.568
"thats",0.566
"ladies",0.557
"pulling",0.552
"sleep",0.552
"map",0.544
"fade",0.544
"grey",0.544
"ii",0.544
"laughin'",0.544
"locket",0.544
"thieves",0.544
"fruit",0.537
"overlooks",0.537
"urge",0.537
"circles",0.532
"forgot",0.532
"instrumentallike",0.532
"iwe",0.532
"nightand",0.532
"nightguitar",0.532
"nightlike",0.532
"puzzle",0.532
"joke",0.52
"depend",0.517
"ace",0.517
"addicted",0.517
"betta'",0.517
"like'a",0.517
"otha'",0.517
"pony",0.517
"rodeo",0.517
"tha'",0.517
"rage",0.514
"met",0.503
"touching",0.503
"boxing",0.503
"clenching",0.503
"cries",0.503
"earned",0.503
"f***in'",0.503
"grabs",0.503
"kickin'",0.503
"nurse",0.503
"pleasure",0.503
"pulls",0.503
"s***",0.503
"slipped",0.503
"sting",0.503
"sweet",0.503
"swell",0.503
"temper",0.503
"decide",0.498
"somethings",0.497
"skirt",0.488
"believes",0.488
"leads",0.486
"falling",0.486
"17th",0.483
"302",0.483
"44",0.483
"bags",0.483
"bock",0.483
"closed",0.483
"driver's",0.483
"dropped",0.483
"fresh",0.483
"gangster",0.483
"gloves",0.483
"guns",0.483
"masks",0.483
"mustang",0.483
"nearest",0.483
"plan",0.483
"restored",0.483
"tinted",0.483
"uncle's",0.483
"wrote",0.483
"longer",0.482
"lift",0.482
"gasoline",0.48
"smell",0.48
"although",0.48
"cafe",0.48
"guilt",0.48
"mouths",0.48
"serving",0.48
"talkfather's",0.48
"talkyou",0.48
"asked",0.476
"somethin'",0.476
"thati'd",0.476
"theres",0.476
"eating",0.468
"fingertips",0.468
"hiding",0.468
"melted",0.468
"pretended",0.468
"rings",0.468
"sleeping",0.468
"someone's",0.468
"suffering",0.468
"supply",0.468
"throat",0.468
"traded",0.468
"wife",0.468
"taken",0.464
"conversation",0.464
"ohh",0.464
"alcohol",0.46
"company",0.46
"repay",0.45
"startin'",0.443
"desouled",0.438
"seek",0.438
"bounce",0.438
"trough",0.438
"cross",0.428
"beans",0.428
"benz",0.428
"congressman",0.428
"handshey",0.428
"la",0.428
"name's",0.428
"pile",0.428
"pose",0.428
"press",0.428
"quick",0.428
"secret",0.428
"spilled",0.428
"tits",0.428
"toes",0.428
"anticipate",0.428
"bore",0.428
"drowning",0.428
"glory",0.428
"motion",0.428
"obvious",0.428
"ocean",0.428
"sees",0.428
"swollen",0.428
"tasteless",0.428
"wider",0.428
"worried",0.428
"souls",0.422
"bulletproof",0.422
"colour",0.422
"dancing",0.422
"everlasting",0.422
"floating",0.422
"galaxy",0.422
"gravity",0.422
"growing",0.422
"invincible",0.422
"mesmerised",0.422
"particles",0.422
"received",0.422
"ringing",0.422
"shadows",0.422
"slowing",0.422
"speaking",0.422
"tripping",0.422
"yard",0.42
"holes",0.42
"o'clock",0.42
"bounty",0.417
"cadillac",0.417
"daddys",0.417
"leg",0.417
"tamper",0.417
"can'",0.404
"em",0.404
"selfrespect",0.404
"whyi",0.404
"asshole",0.404
"bats",0.404
"cool",0.404
"deserve",0.404
"dj",0.404
"eyelash",0.404
"grabbing",0.404
"happens",0.404
"works",0.404
"band",0.398
"coffee",0.398
"downtown",0.398
"endgreatest",0.398
"endsaturday",0.398
"endwell",0.398
"firstwell",0.398
"knowabout",0.398
"life's",0.398
"lovelater",0.398
"park",0.398
"shop",0.398
"sweetest",0.398
"team",0.398
"tickets",0.398
"wonwe",0.398
"forty",0.398
